player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_epa,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_positive_epa_percent,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_epa,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_positive_epa_percent,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_epa,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_positive_epa_percent,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_epa,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_positive_epa_percent,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Dakota Prukop,46543,QB,OREGON,6,-7.4,0,168,264,72.6,117,125,12.7,2.88,1,10,7.6,64.8,81,65,4.7,148,88.1,4,0.31,51,,,,,78.3,82.9,84.4,,81.1,,,67.4,,,4,2,155,48.0,15.4,108.7,6.8,10,12,0,3,8,8,5.2,1137,9.1,81.0,63,69,8.9,2.54,1,2,2.7,69.6,48,28,5.9,80,47.6,3,0.37,25,,,,,77.9,84.4,83.2,,81.7,,,70.2,,,4,1,84,47.5,14.3,99.2,5.0,4,7,0,1,2,2,2.4,588,8.5,70.4,71,74,12.2,2.85,1,8,10.4,62.2,46,38,8.0,88,52.4,4,0.1,30,,,,,71.6,71.9,77.9,,73.3,,,52.8,,,0,1,91,44.3,18.4,110.5,8.0,7,5,0,2,6,6,6.6,626,8.5,0,94.1,17,18,-3.4,1.41,1,0,0.0,72.2,13,1,18.8,20,11.9,3,-0.34,4,,,,,67.1,63.0,72.4,,62.7,,,,,,0,0,20,30.0,100.0,80.1,5.0,1,0,0,0,0,0,0.0,77,4.3,-0.06
Shea Patterson,40688,QB,OLE MISS,3,-13.52,0,165,226,66.1,115,122,13.1,3.24,3,5,3.9,50.8,62,43,18.4,153,92.7,14,-0.02,49,,,,,61.7,69.5,82.2,,63.4,,,73.5,,,0,2,158,41.8,23.3,82.4,6.5,10,21,0,4,6,5,3.2,831,6.8,75.3,77,84,9.0,3.22,3,3,3.4,59.5,50,32,13.8,108,65.5,8,-0.1,34,,,,,57.5,72.9,81.1,,65.3,,,75.1,,,0,2,112,43.5,25.0,79.7,7.4,8,16,0,4,3,3,2.7,525,6.3,60.0,50,50,15.7,2.97,0,2,3.9,46.0,23,13,23.3,57,34.5,7,-0.05,17,,,,,70.1,61.6,76.2,,61.2,,,60.3,,,0,1,58,38.6,15.4,81.3,3.5,2,5,0,0,3,2,3.4,350,7.0,0,100.0,12,12,-2.8,1.84,0,0,0.0,91.7,11,2,8.3,12,7.3,1,-0.9,2,,,,,65.8,68.5,70.7,,68.2,,,,,,0,1,12,41.7,0.0,47.2,0.0,0,0,0,0,0,0,0.0,44,3.7,0.75
Zack Mahoney,46457,QB,SYRACUSE,8,-4.96,0,162,304,58.3,96,103,13.1,2.6,1,4,3.6,52.4,54,59,3.6,128,79.0,2,-0.08,35,,,,,53.3,53.3,21.1,,56.4,52.7,,54.6,,,0,4,136,33.6,25.4,73.3,11.7,15,10,0,6,5,4,2.9,680,6.6,68.8,77,83,6.5,2.3,1,0,0.0,62.7,52,41,1.9,106,65.4,1,-0.06,29,,,,,50.2,51.2,17.1,,54.1,57.6,,54.8,,,0,3,112,35.8,34.1,80.1,13.2,14,7,0,5,4,3,2.7,495,6.0,62.0,50,52,14.5,2.59,0,4,7.3,57.7,30,19,3.2,56,34.6,1,0.33,16,,,,,70.2,65.2,76.3,,65.8,55.1,,58.1,,,0,1,59,41.1,5.3,103.7,1.8,1,3,0,2,4,1,1.7,448,8.6,0,90.3,31,32,-0.9,1.64,0,0,0.0,87.5,28,1,0.0,34,21.0,0,0.66,10,,,,,68.6,67.2,74.3,,66.7,,,,,,0,0,35,52.9,0.0,132.2,0.0,0,0,0,1,3,0,0.0,263,8.2,2.66
Bart Houston,12349,QB,WISCONSIN,11,-2.02,0,162,349,73.2,127,127,10.8,2.77,0,7,5.3,66.1,84,44,9.7,148,91.4,9,0.15,66,,,,,63.1,78.0,85.9,,77.6,,,60.7,,,0,3,153,50.7,25.0,95.4,7.4,11,10,0,0,5,7,4.6,1063,8.4,75.8,99,99,8.9,2.6,0,4,3.9,68.7,68,36,9.3,117,72.2,7,0.15,52,,,,,60.7,76.8,85.4,,76.1,,,61.9,,,0,2,121,51.3,25.0,94.9,7.7,9,9,0,0,3,5,4.1,805,8.1,76.2,42,42,10.5,2.92,0,3,7.0,66.7,28,10,12.5,45,27.8,4,0.36,22,,,,,69.4,73.7,75.4,,74.4,60.0,,57.3,,,0,1,46,53.3,20.0,107.2,4.4,2,1,0,0,2,2,4.3,440,10.5,0,100.0,14,14,-3.5,1.86,0,0,0.0,85.7,12,2,14.3,14,8.6,2,0.79,8,,,,,66.2,68.5,71.4,,68.7,60.0,,,,,0,0,14,64.3,0.0,118.8,0.0,0,0,0,0,0,0,0.0,182,13.0,2.35
Billy Bahl,46531,QB,MIAMI OH,5,12.77,0,161,221,62.0,108,115,13.3,2.91,1,6,5.0,54.8,63,48,6.0,149,92.5,4,0.03,49,,,,,33.1,54.8,19.0,,57.2,,,55.1,,,1,3,157,45.6,39.6,100.4,12.8,19,15,0,5,8,8,5.1,1114,9.7,59.8,92,99,11.6,2.79,3,4,3.9,51.5,51,38,7.3,130,80.7,4,-0.23,37,,,,,29.6,43.0,5.8,,44.5,,,56.1,,,1,4,136,40.8,44.7,85.6,13.1,17,14,0,3,7,8,5.9,805,8.1,79.2,24,28,14.5,3.01,0,2,6.7,64.3,18,12,5.3,31,19.3,1,0.57,13,,,,,68.5,83.7,74.1,,84.5,,,57.3,,,0,0,33,58.1,16.7,119.5,6.5,2,1,0,4,1,1,3.0,349,12.5,0,87.5,8,12,-2.6,1.97,2,0,0.0,50.0,6,2,14.3,12,7.5,1,-1.42,1,,,,,65.8,34.6,0.0,,40.1,,,,,,0,1,12,25.0,0.0,22.9,0.0,0,0,0,2,0,1,8.3,40,3.3,4.33
Steven Montez,46465,QB,COLORADO,8,-4.65,0,161,143,67.0,103,113,11.3,3.28,1,5,4.3,54.9,62,46,10.1,132,82.0,7,0.16,48,,,,,66.1,76.1,83.5,,68.3,,,75.2,,,2,5,137,46.6,15.2,84.8,5.3,7,12,0,7,8,8,5.9,864,7.6,69.9,103,112,7.9,2.82,2,5,4.3,59.8,67,37,6.9,127,78.9,5,0.14,41,,,,,65.8,69.1,83.4,,66.2,57.9,,65.3,,,2,4,132,44.5,16.2,93.3,4.7,6,9,0,5,8,7,5.3,873,7.8,73.1,26,29,10.1,3.74,0,0,0.0,55.2,16,12,15.8,34,21.1,3,0.18,13,,,,,68.6,81.4,74.3,,64.0,,,94.5,,,0,1,35,52.9,8.3,74.6,2.9,1,4,0,3,1,2,5.7,205,7.1,0,84.6,26,28,-3.4,1.81,1,0,0.0,75.0,21,3,4.5,29,18.0,1,0.12,6,,,,,68.2,54.3,73.9,,55.9,57.9,,57.3,,,0,0,30,44.8,0.0,108.3,0.0,0,1,0,1,1,1,3.3,214,7.6,-0.72
Keller Chryst,46472,QB,STANFORD,11,-5.68,0,158,300,70.4,108,124,13.0,2.85,6,8,6.0,54.0,67,51,11.8,144,91.1,9,0.0,35,,,,,64.3,72.4,40.6,,73.1,,,62.1,,,7,1,154,37.5,19.6,95.7,6.9,10,10,1,2,9,3,1.9,826,6.7,70.4,98,108,11.7,2.76,3,7,6.0,57.4,62,41,10.1,125,79.1,7,0.11,35,,,,,63.1,71.1,38.4,,71.2,,,63.0,,,5,2,134,40.0,24.4,91.9,8.0,10,7,1,1,7,4,3.0,729,6.8,78.3,23,29,9.5,2.95,3,1,3.3,51.7,15,13,16.7,33,20.9,3,-0.13,4,,,,,68.5,62.7,74.2,,65.4,,,54.8,,,2,0,34,33.3,0.0,104.1,0.0,0,4,0,1,3,0,0.0,170,5.9,0,84.6,13,13,-3.2,2.26,0,0,0.0,76.9,10,3,9.1,14,8.9,1,0.65,4,,,,,66.2,48.0,71.2,,50.0,,,57.3,,,0,1,14,50.0,0.0,83.2,0.0,0,1,0,0,1,1,7.1,73,5.6,-0.89
Caleb Evans,41292,QB,LA MONROE,6,-1.58,0,158,209,60.0,115,127,11.0,2.5,2,5,3.6,50.4,64,51,7.2,139,88.0,5,-0.06,43,,,,,43.5,55.5,84.4,,59.1,,,49.5,,,0,5,149,38.1,11.8,64.2,4.3,6,6,1,9,4,7,4.7,793,6.2,62.1,103,113,10.2,2.42,1,5,4.1,53.1,60,44,6.3,123,77.8,4,-0.02,39,,,,,53.8,56.9,84.1,,60.7,,,50.0,,,0,5,132,38.2,11.4,62.7,4.1,5,5,1,8,3,6,4.5,703,6.2,71.4,28,33,6.4,2.26,3,0,0.0,51.5,17,8,15.0,35,22.2,3,-0.59,6,,,,,29.7,56.9,74.5,,57.9,,,57.3,,,0,1,37,34.3,12.5,60.3,2.9,1,1,0,2,1,1,2.7,141,4.3,0,93.8,16,19,-2.1,1.52,2,0,0.0,68.4,13,1,13.3,19,12.0,2,-0.78,2,,,,,67.1,66.1,72.4,,65.8,,,,,,0,1,20,31.6,0.0,49.7,0.0,0,0,0,1,0,0,0.0,51,2.7,-1.95
Todd Porter,26264,QB,E MICHIGAN,5,4.16,0,158,160,61.8,123,127,11.2,2.53,2,5,3.8,56.7,72,49,5.3,142,89.9,4,-0.08,51,,,,,65.7,66.5,65.7,,70.0,,,54.4,,,0,9,147,46.5,6.1,69.7,2.1,3,12,0,2,7,9,6.1,962,7.6,65.1,109,111,9.7,2.33,2,3,2.6,60.4,67,41,5.6,123,77.8,4,-0.11,43,,,,,64.4,62.7,64.4,,66.2,,,53.3,,,0,8,128,46.3,7.3,69.3,2.4,3,9,0,0,6,8,6.3,771,6.9,69.0,29,31,9.5,2.7,0,2,6.5,64.5,20,8,0.0,35,22.2,0,0.24,11,,,,,69.1,77.8,74.4,,79.2,,,59.8,,,0,1,35,54.3,0.0,93.2,0.0,0,4,0,2,1,1,2.9,298,9.6,0,100.0,15,15,-2.7,1.34,0,0,0.0,100.0,15,0,0.0,16,10.1,0,0.36,3,,,,,66.5,66.0,71.6,,68.9,,,57.3,,,0,0,16,62.5,,96.4,0.0,0,1,0,0,0,0,0.0,107,7.1,2.66
Ryan Willis,60594,QB,KANSAS,6,-22.61,0,148,198,68.5,92,100,9.8,2.44,2,7,6.6,59.0,59,38,6.3,132,89.2,4,-0.37,29,,,,,25.9,50.1,57.4,,54.0,,,47.7,,,3,7,138,34.1,42.1,63.2,12.1,16,14,0,3,3,11,8.0,748,7.5,75.6,82,86,7.0,2.37,0,6,6.8,67.4,58,29,6.5,113,76.4,4,-0.31,28,,,,,28.3,61.7,81.4,,67.5,,,46.1,,,3,4,115,36.3,41.4,81.3,10.6,12,12,0,1,2,7,6.1,714,8.3,56.0,25,29,11.4,2.19,2,1,3.0,44.8,13,11,7.1,35,23.6,1,-0.59,4,,,,,31.3,30.0,2.3,,30.4,,,62.1,,,0,3,39,22.9,36.4,24.1,11.4,4,2,0,2,1,4,10.3,89,3.1,0,86.7,15,15,-2.8,1.38,0,0,0.0,80.0,12,2,7.7,16,10.8,1,-0.42,3,,,,,66.5,64.4,71.6,,64.0,,,,,,0,0,16,25.0,0.0,81.9,0.0,0,0,0,0,0,0,0.0,55,3.7,-5.23
Will Worth,46498,QB,NAVY,12,-1.72,0,146,237,70.0,110,121,17.6,2.72,1,16,12.6,59.5,72,59,6.5,145,99.3,5,0.34,57,,,,,61.5,74.7,88.4,,89.8,,,57.0,,,1,3,151,51.7,25.4,111.5,10.3,15,9,6,3,8,7,4.6,1397,11.5,71.4,63,72,14.4,2.38,1,5,6.8,59.7,43,31,4.4,83,56.8,2,0.18,28,,,,,59.0,60.6,87.8,,66.3,,,56.2,,,1,3,84,50.6,29.0,79.6,10.8,9,2,6,1,1,4,4.8,700,9.7,68.8,48,50,21.3,3.16,0,11,20.0,58.0,29,28,12.1,63,43.2,4,0.53,29,,,,,70.6,94.3,76.8,,94.1,,,65.9,,,0,0,68,52.4,21.4,142.1,9.5,6,7,0,2,7,3,4.4,697,13.9,0,100.0,1,1,-2.0,1.3,0,0,0.0,0.0,0,0,100.0,1,0.7,1,-0.52,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,4.22
Collin Hill,40245,QB,COLO STATE,5,7.33,0,146,144,66.0,103,109,14.0,2.63,0,5,4.6,55.0,60,38,11.8,125,85.6,8,0.08,47,,,,,58.8,62.9,82.9,,61.3,,,61.2,,,3,2,125,44.8,23.7,102.5,7.2,9,7,0,3,8,6,4.8,987,9.1,70.7,92,100,10.2,2.51,1,1,1.0,56.0,56,30,13.8,110,75.3,9,-0.1,31,,,,,57.2,55.2,82.6,,52.4,,,62.1,,,3,2,111,41.8,20.0,85.8,5.5,6,4,0,4,5,6,5.4,688,6.9,66.7,30,30,15.2,2.69,0,4,13.3,63.3,19,9,5.0,36,24.7,1,0.49,17,,,,,68.7,81.8,74.4,,82.6,,,58.5,,,0,0,36,55.6,33.3,140.3,8.3,3,3,0,0,3,0,0.0,408,13.6,0,89.5,19,21,-2.4,2.12,1,0,0.0,71.4,15,1,11.8,21,14.4,2,-0.15,1,,,,,67.4,64.7,72.7,,64.3,,,,,,0,0,22,47.6,0.0,83.2,0.0,0,0,0,1,0,0,0.0,109,5.2,6.72
John Urzua,33288,QB,MIDDLE TN,5,-10.19,0,137,224,60.2,98,105,11.2,2.18,5,9,8.3,53.3,56,31,5.1,111,81.0,3,-0.27,30,,,,,55.4,59.3,81.6,,59.6,,,50.6,,,1,8,115,33.3,19.4,63.2,5.4,6,0,0,1,7,7,6.1,659,6.3,74.2,66,70,5.6,1.94,4,3,4.1,64.3,45,15,8.2,74,54.0,4,-0.35,21,,,,,48.7,56.9,80.7,,57.3,,,50.6,,,0,5,77,36.5,26.7,56.1,5.4,4,0,0,0,1,5,6.5,428,6.1,61.4,57,61,11.5,2.07,2,6,9.7,54.1,33,16,5.7,63,46.0,2,-0.06,18,,,,,70.4,66.4,76.5,,65.8,,,,,,1,3,64,38.1,12.5,91.0,3.2,2,0,0,1,7,2,3.1,382,6.3,0,100.0,25,26,-2.9,1.23,1,0,0.0,84.6,22,0,12.0,26,19.0,3,0.03,9,,,,,67.8,69.8,73.3,,69.4,,,,,,0,0,26,53.8,,103.7,0.0,0,0,0,0,1,0,0.0,151,5.8,0.15
Brandon McIlwain,28485,QB,S CAROLINA,7,4.69,0,135,289,54.9,91,100,11.3,2.86,3,6,5.8,48.0,48,47,4.0,117,86.7,2,-0.18,31,,,,,68.0,42.1,82.4,,37.9,51.6,,56.7,,,1,1,121,36.8,19.1,67.0,7.7,9,8,0,5,2,7,5.8,538,5.4,59.2,76,84,10.6,2.85,3,4,4.6,51.2,43,36,4.4,99,73.3,2,-0.24,23,,,,,67.1,43.2,81.9,,39.1,,,55.7,,,1,0,102,32.3,22.2,73.5,8.1,8,7,0,4,2,5,4.9,420,5.0,62.5,32,34,5.6,2.2,1,2,5.7,55.9,19,12,5.0,36,26.7,1,-0.09,11,,,,,68.8,53.7,74.7,,52.2,51.6,,64.2,,,0,1,37,41.7,8.3,58.5,2.8,1,1,0,1,0,2,5.4,180,5.3,0,88.2,17,18,-2.7,1.53,1,0,0.0,77.8,14,1,6.7,18,13.3,1,-0.32,3,,,,,66.8,65.1,72.0,,64.7,,,,,,0,0,18,22.2,0.0,81.0,0.0,0,0,0,0,0,0,0.0,62,3.4,0.29
Tra'Von Chapman,46559,QB,AKRON,8,12.1,0,135,102,54.0,100,109,15.7,2.69,5,6,5.2,44.0,48,25,11.1,126,93.3,6,-0.16,29,,,,,51.1,47.9,40.6,,44.9,,,61.2,,,0,5,134,34.1,28.0,60.0,5.6,7,10,0,4,5,12,9.0,656,6.0,53.5,71,77,14.5,2.7,3,4,4.9,41.6,32,19,15.8,89,65.9,6,-0.24,21,,,,,45.5,52.2,33.7,,50.2,,,60.4,,,0,5,93,34.8,31.6,47.6,6.7,6,6,0,3,3,8,8.6,462,6.0,60.5,38,41,14.5,2.45,2,2,4.5,53.7,22,7,4.3,46,34.1,1,0.0,12,,,,,69.7,43.2,75.6,,41.2,,,63.1,,,0,0,50,34.8,14.3,87.2,2.2,1,4,0,1,2,5,10.0,238,5.8,0,77.8,9,9,1.2,1.56,0,0,0.0,66.7,6,1,14.3,9,6.7,1,-0.1,4,,,,,65.1,54.0,69.8,,53.9,,,,,,0,0,9,44.4,0.0,78.0,0.0,0,0,0,0,0,1,11.1,44,4.9,-0.2
Ryan Graham,26338,QB,N ILLINOIS,7,27.71,0,134,254,62.2,111,114,10.2,2.42,1,3,2.5,51.8,59,27,14.5,121,90.3,10,-0.14,35,,,,,66.3,49.7,82.9,,50.7,,,52.8,,,0,6,126,37.2,3.7,66.2,0.8,1,6,0,2,7,6,4.8,613,5.4,62.0,100,103,9.4,2.36,1,3,2.9,51.5,53,25,14.5,110,82.1,9,-0.17,29,,,,,65.5,53.8,82.6,,55.9,,,52.8,,,0,4,112,34.5,4.0,70.5,0.9,1,6,0,2,6,4,3.6,552,5.4,83.3,24,24,6.6,2.05,0,0,0.0,79.2,19,2,5.0,24,17.9,1,-0.11,9,,,,,67.9,45.5,73.4,,45.5,,,,,,0,2,27,54.2,0.0,83.2,0.0,0,0,0,0,2,2,7.4,135,5.6,0,100.0,13,13,-2.5,1.25,0,0,0.0,100.0,13,0,0.0,13,9.7,0,-0.33,3,,,,,66.0,68.5,71.0,,68.1,,,,,,0,0,13,46.2,,116.0,0.0,0,0,0,0,1,0,0.0,74,5.7,0.27
Gunner Kiel,24708,QB,CINCINNATI,5,-18.27,0,132,138,58.0,112,117,10.5,2.42,2,3,2.5,48.7,57,29,12.3,121,91.7,8,-0.14,35,,,,,42.4,46.1,82.1,,49.3,,,36.7,,,0,2,124,38.0,10.3,78.0,2.5,3,1,0,3,6,6,4.8,712,6.1,66.3,98,104,8.4,2.31,3,1,0.9,55.8,58,26,10.8,106,80.3,7,-0.02,33,,,,,39.6,47.5,81.8,,50.6,,,37.1,,,0,2,110,44.3,7.7,87.1,1.9,2,0,0,3,6,6,5.5,681,6.5,41.7,24,24,13.5,2.5,0,2,8.3,37.5,9,4,10.0,26,19.7,1,-0.43,5,,,,,67.8,53.9,73.3,,55.1,,,57.3,,,0,0,26,15.4,25.0,55.6,3.8,1,1,0,0,0,0,0.0,128,5.3,0,100.0,10,11,-3.1,1.54,1,0,0.0,90.9,10,1,0.0,11,8.3,0,0.36,3,,,,,65.8,66.6,70.7,,66.2,,,,,,0,0,12,45.5,0.0,103.4,0.0,0,0,0,0,0,0,0.0,97,8.8,-1.22
James Knapke,46506,QB,BOWL GREEN,6,17.67,0,128,122,55.8,104,107,10.5,2.39,0,3,2.7,45.8,49,28,15.5,116,90.6,9,-0.62,20,,,,16.4,40.5,41.2,82.4,,40.6,30.6,,59.6,,,0,9,121,29.3,28.6,35.7,6.9,8,1,0,3,3,9,7.4,542,5.1,55.3,85,87,9.9,2.37,0,3,3.3,44.8,39,22,17.0,94,73.4,8,-0.65,19,,,,16.4,54.1,40.6,81.9,,39.5,31.3,,59.6,,,0,9,98,26.6,27.3,30.6,6.4,6,1,0,2,2,7,7.1,481,5.5,71.0,31,32,7.0,2.09,0,0,0.0,62.5,20,7,9.1,34,26.6,2,-0.28,7,,,,,29.1,56.9,74.3,,56.7,,,,,,0,0,35,41.2,28.6,84.8,5.9,2,0,0,1,1,2,5.7,155,4.8,0,91.7,12,12,-2.1,1.35,0,0,0.0,83.3,10,1,9.1,12,9.4,1,0.13,6,,,,,65.8,67.3,71.3,,68.1,59.3,,,,,0,0,12,41.7,0.0,99.3,0.0,0,0,0,0,0,0,0.0,94,7.8,-0.69
Jake Hubenak,32201,QB,TEXAS A&M,6,30.07,0,124,312,65.4,81,90,13.5,2.71,2,5,5.4,52.2,47,34,11.3,110,88.7,6,0.03,36,,,,,46.9,65.4,81.8,,69.6,,,49.7,,,1,2,113,39.1,26.5,97.9,8.2,9,10,0,6,6,6,5.3,850,9.4,60.4,48,53,12.8,2.81,1,3,5.5,43.4,23,23,20.7,69,55.6,6,-0.17,19,,,,,37.4,57.0,80.8,,61.0,,,49.5,,,1,2,71,30.4,34.8,57.7,11.6,8,7,0,3,1,5,7.0,367,6.9,80.0,45,49,9.7,2.27,1,2,3.9,73.5,36,12,0.0,55,44.4,0,0.18,20,,,,,70.1,76.4,76.1,,76.9,,,57.6,,,0,0,57,43.6,8.3,141.0,1.8,1,3,0,3,5,1,1.8,514,10.5,0,100.0,12,12,-3.6,1.49,0,0,0.0,100.0,12,1,0.0,14,11.3,0,-0.34,3,,,,,66.4,65.9,71.4,,65.6,,,,,,0,0,15,14.3,0.0,79.2,0.0,0,0,0,0,0,0,0.0,31,2.6,3.57
Nate Romine,46524,QB,AIR FORCE,8,21.9,0,122,101,47.6,103,108,14.2,2.79,1,11,9.5,41.7,45,45,8.2,122,100.0,4,0.15,39,,,,,42.9,57.6,65.3,,65.3,60.0,,45.8,,,3,4,132,36.1,22.2,98.8,8.2,10,4,0,1,10,5,3.8,1206,11.2,35.7,42,45,14.0,2.73,0,3,6.0,28.9,13,22,13.3,54,44.3,2,-0.41,11,,,,,33.1,44.0,62.2,,46.1,,,45.9,,,3,3,60,22.2,36.4,47.1,14.8,8,1,0,0,2,4,6.7,356,7.9,55.7,61,63,14.3,2.84,1,8,12.1,50.8,32,23,5.9,68,55.7,2,0.6,28,,,,,70.8,79.9,77.0,,80.6,60.0,,56.3,,,0,1,72,47.1,8.7,129.5,2.9,2,3,0,1,8,1,1.4,850,13.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,5.58
Maurice Alexander,33465,QB,FIU,8,11.11,0,122,166,63.9,72,76,11.0,3.15,1,2,2.4,53.9,41,50,10.9,110,90.2,5,-0.22,34,,,,,76.4,56.9,82.3,,46.6,,,70.2,,,1,6,117,43.6,32.0,53.5,14.5,16,18,0,2,2,8,6.8,558,7.3,64.4,59,63,8.8,3.07,2,0,0.0,55.6,35,40,7.9,94,77.0,3,-0.27,25,,,,,76.2,46.8,81.9,,34.1,,,66.9,,,1,4,100,38.3,35.0,52.0,14.9,14,17,0,1,1,7,7.0,374,5.9,78.3,23,24,10.4,3.05,0,2,8.0,66.7,16,11,11.1,28,23.0,2,-0.03,12,,,,,68.1,89.3,73.6,,85.0,,,71.0,,,0,2,29,57.1,18.2,78.3,7.1,2,2,0,1,1,1,3.4,239,10.0,0,100.0,10,11,-2.8,2.27,1,0,0.0,90.9,10,1,0.0,12,9.8,0,-0.15,3,,,,,65.8,61.5,70.7,,65.8,,,56.2,,,0,0,12,33.3,0.0,87.5,0.0,0,1,0,0,0,0,0.0,55,5.0,4.02
Johnny Stanton,46441,QB,UNLV,4,1.23,0,116,325,58.4,101,104,10.9,2.23,1,4,3.7,45.2,47,35,20.3,112,96.6,12,-0.16,34,,,,,63.9,66.1,82.8,,60.9,,,67.2,,,1,6,115,39.3,8.6,61.4,2.7,3,5,0,1,6,4,3.5,660,6.3,53.8,65,67,11.1,2.22,1,3,4.4,46.3,31,23,11.4,74,63.8,4,-0.22,20,,,,,43.5,62.0,82.0,,53.3,,,68.2,,,1,5,75,36.5,8.7,54.3,2.7,2,4,0,0,4,3,4.0,400,6.0,69.2,39,40,9.3,2.14,0,1,2.4,47.5,19,12,29.6,42,36.2,8,-0.09,15,,,,,69.3,66.6,75.1,,67.2,,,57.3,,,0,1,44,42.9,8.3,76.7,2.4,1,1,0,1,2,1,2.3,276,6.9,0,100.0,3,3,-4.7,1.05,0,0,0.0,100.0,3,0,0.0,4,3.4,0,-0.59,1,,,,,10.7,30.8,67.4,,31.2,,,,,,0,0,4,25.0,,88.9,0.0,0,0,0,0,0,0,0.0,16,5.3,0.93
