player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_epa,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_snap,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_positive_epa_percent,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_epa,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_snap,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_positive_epa_percent,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_epa,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_snap,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_positive_epa_percent,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_epa,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_snap,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_positive_epa_percent,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Demry Croft,13644,QB,MINNESOTA,9,18.96,0,174,225,54.5,99,118,12.3,3.29,1,5,4.0,36.4,43,76,20.4,165,94.8,11,-0.45,34,,,,,44.6,47.0,71.0,,42.5,60.0,,58.0,,,,1,7,172,32.7,23.7,41.6,10.9,18,29,1,16,4,12,7.0,638,5.4,50.7,71,84,11.7,3.17,1,5,5.8,34.5,29,55,19.4,119,68.4,7,-0.44,22,,,,,50.9,46.5,85.1,,38.1,,,59.1,,,,1,5,122,27.7,23.6,35.4,10.9,13,22,1,10,3,8,6.6,351,4.2,73.0,37,43,10.0,3.27,0,0,0.0,53.5,23,22,14.8,55,31.6,4,-0.46,13,,,,,41.9,56.0,17.2,,59.0,60.0,,55.4,,,,0,2,59,41.8,22.7,66.1,9.1,5,7,0,6,1,4,6.8,321,7.5,0,100.0,9,9,-2.3,1.58,0,0,0.0,100.0,9,1,0.0,9,5.2,0,-0.25,1,,,,,65.1,67.5,69.8,,67.2,,,,,,,0,0,9,22.2,0.0,82.4,0.0,0,0,0,0,0,0,0.0,34,3.8,3.29
Jacob Park,12662,QB,IOWA STATE,4,7.57,0,171,193,67.6,136,142,10.0,2.56,0,6,4.0,57.7,82,44,10.9,151,88.3,10,-0.01,57,,,,,74.3,70.9,82.8,,68.2,,,67.1,,,,0,5,158,44.4,11.4,87.8,3.3,5,4,0,6,9,7,4.4,1061,7.5,68.3,120,125,9.0,2.54,0,4,3.1,60.0,75,41,8.5,132,77.2,7,0.0,47,,,,,73.8,69.4,82.4,,66.0,,,70.3,,,,0,5,137,47.0,9.8,81.7,3.0,4,3,0,5,6,7,5.1,907,7.3,77.8,36,37,6.5,1.94,0,2,5.1,67.6,25,3,10.7,39,22.8,3,0.02,15,,,,,69.1,68.4,74.9,,69.2,,,57.3,,,,0,0,41,43.6,33.3,116.3,2.6,1,1,0,1,3,0,0.0,274,7.4,0,90.0,20,20,-2.4,1.25,0,0,0.0,90.0,18,0,0.0,20,11.7,0,0.13,5,,,,,67.1,61.1,72.4,,60.8,,,,,,,0,0,20,60.0,,91.7,0.0,0,0,0,0,0,0,0.0,120,6.0,0.15
Luke Skipper,39975,QB,TULSA,7,15.2,0,168,320,64.6,99,112,14.1,3.16,5,7,5.7,50.9,57,64,10.9,151,89.9,7,-0.04,42,,,,,50.9,65.8,67.9,,66.4,60.0,,58.9,,,,2,4,161,35.8,26.6,78.5,11.3,17,22,1,5,3,5,3.1,1074,9.6,62.9,70,81,13.3,3.27,4,5,5.7,49.4,40,47,9.1,112,66.7,4,-0.02,32,,,,,45.2,68.1,65.6,,70.2,60.0,,58.5,,,,1,3,118,33.0,23.4,75.3,9.8,11,20,1,5,2,4,3.4,764,9.4,76.1,46,48,9.5,2.37,1,2,3.8,64.6,31,17,11.4,56,33.3,4,-0.12,14,,,,,70.2,59.2,76.3,,58.4,,,61.8,,,,1,1,60,35.7,35.3,87.0,10.7,6,2,0,0,1,1,1.7,378,7.9,0,88.2,17,17,-1.4,1.28,0,0,0.0,82.4,14,0,6.7,17,10.1,1,-0.18,4,,,,,66.7,64.0,71.8,,63.7,,,,,,,0,0,17,17.6,,83.3,0.0,0,0,0,0,0,0,0.0,68,4.0,-1.55
TaQuon Marshall,39457,QB,GA TECH,11,7.92,0,166,176,43.8,96,109,21.5,3.45,2,11,9.3,34.9,38,77,9.5,157,94.6,4,-0.19,40,,,,,31.0,59.4,88.6,,58.0,,,58.3,,,,4,4,168,27.4,24.7,80.5,12.1,19,29,0,7,10,9,5.4,892,8.2,45.7,70,80,17.2,3.49,1,5,6.0,33.8,27,58,15.6,119,71.7,5,-0.37,25,,,,,29.1,61.2,88.2,,62.6,,,57.8,,,,3,2,123,24.4,25.9,59.8,12.6,15,24,0,6,4,2,1.6,448,5.6,45.5,33,36,25.5,3.31,1,6,14.3,41.7,15,22,0.0,47,28.3,0,0.19,18,,,,,69.9,54.9,75.9,,51.3,,,67.3,,,,1,3,54,38.3,22.7,93.8,10.6,5,6,0,1,6,7,13.0,479,13.3,0,71.4,7,7,-2.9,3.14,0,0,0.0,57.1,4,3,20.0,9,5.4,1,-0.59,3,,,,,65.1,65.0,69.8,,59.0,,,64.3,,,,0,1,9,44.4,33.3,31.0,11.1,1,1,0,0,0,0,0.0,35,5.0,7.71
D'Eriq King,26636,QB,HOUSTON,7,10.11,0,165,182,70.5,105,113,12.6,2.83,1,7,6.0,58.4,66,38,10.8,135,81.8,8,0.26,49,,,,60.0,69.5,73.1,88.0,,75.5,58.7,,69.7,,,,1,2,139,45.2,23.7,106.0,6.7,9,13,1,5,7,4,2.9,1138,10.1,76.2,101,107,9.7,2.59,1,5,4.5,62.6,67,34,13.0,130,78.8,10,0.28,44,,,,62.5,69.5,75.2,88.0,,72.2,66.2,,71.6,,,,1,1,135,44.6,20.6,103.6,5.4,7,14,1,3,6,4,3.0,886,8.3,77.4,31,33,9.3,2.33,0,2,5.9,72.7,24,5,0.0,35,21.2,0,0.13,12,,,,82.2,70.7,75.8,79.4,,77.6,69.8,,,,,,0,1,37,45.7,40.0,109.0,5.7,2,0,0,2,1,0,0.0,387,11.7,0,100.0,27,27,-2.4,1.22,0,0,0.0,92.6,25,1,7.4,30,18.2,2,0.19,7,,,,83.3,70.8,83.4,79.1,,68.3,83.7,,69.3,,,,0,0,33,43.3,0.0,87.5,0.0,0,1,0,0,0,0,0.0,135,5.0,3.45
Nathan Elliott,34526,QB,N CAROLINA,5,-1.46,0,160,245,59.0,117,128,11.2,2.62,3,2,1.5,49.2,63,42,8.7,141,88.1,6,0.0,49,,,,66.7,78.5,69.5,83.1,,64.9,60.3,,69.6,,,,1,5,150,44.0,21.4,79.5,6.4,9,4,0,7,10,2,1.3,818,6.4,65.2,89,99,7.3,2.56,3,1,1.0,52.5,52,34,10.3,112,70.0,6,-0.1,35,,,,,78.3,66.8,82.4,,61.1,45.6,,69.6,,,,1,4,118,43.8,26.5,69.5,8.0,9,4,0,6,5,3,2.5,562,5.7,57.8,45,47,13.2,2.54,1,1,2.0,51.1,24,12,7.7,48,30.0,2,0.16,18,,,,66.7,69.9,69.4,75.9,,67.9,71.9,,,,,,0,1,51,39.6,8.3,103.4,2.1,1,0,0,1,5,0,0.0,363,7.7,0,88.2,17,18,-4.2,2.04,1,0,0.0,72.2,13,4,13.3,19,11.9,2,-0.16,4,,,,,67.0,59.0,72.2,,58.7,,,,,,,0,0,19,31.6,25.0,87.0,5.3,1,0,0,0,0,1,5.3,107,5.9,2.04
Keller Chryst,46472,QB,STANFORD,7,29.34,0,157,300,61.2,121,135,12.2,2.52,7,7,4.9,51.1,69,45,6.8,146,93.0,5,0.01,44,,,,,61.1,64.2,8.2,,66.4,,,59.1,,,,4,4,154,39.7,15.6,80.0,4.8,7,4,0,3,8,12,7.8,906,6.7,59.6,114,127,11.2,2.43,7,7,5.2,49.6,63,37,7.4,137,87.3,5,-0.04,36,,,,,60.2,63.8,6.8,,66.1,,,59.1,,,,4,4,144,38.0,16.2,71.4,4.4,6,4,0,2,6,10,6.9,774,6.1,88.9,18,19,9.7,2.51,0,0,0.0,78.9,15,8,6.3,20,12.7,1,0.57,10,,,,,67.2,67.4,72.5,,67.0,,,,,,,0,0,21,55.0,12.5,143.0,5.0,1,0,0,1,2,2,9.5,188,9.9,0,90.9,11,11,-2.5,1.31,0,0,0.0,81.8,9,0,10.0,11,7.0,1,0.33,2,,,,,65.6,68.1,70.4,,67.8,,,,,,,0,0,11,45.5,,87.9,0.0,0,0,0,0,0,0,0.0,56,5.1,3.8
Max Browne,46632,QB,PITTSBURGH,6,-1.13,0,151,268,72.1,104,108,11.1,2.83,1,5,4.5,63.9,69,45,8.0,124,82.1,6,-0.14,39,,,,,56.3,74.9,82.8,,75.0,,,54.7,,,,1,2,126,41.9,28.9,93.6,10.5,13,3,0,2,5,6,4.8,792,7.3,78.9,71,74,7.0,2.63,1,2,2.7,71.6,53,25,5.4,85,56.3,3,-0.11,25,,,,,50.2,65.6,82.0,,64.8,,,57.1,,,,1,1,86,43.5,36.0,98.3,10.6,9,2,0,1,3,3,3.5,508,6.9,76.7,60,61,10.3,2.57,0,3,4.8,70.5,43,22,6.5,66,43.7,3,0.05,24,,,,,70.5,83.3,76.7,,83.3,,,57.3,,,,0,1,67,51.5,18.2,98.3,6.1,4,1,0,1,2,3,4.5,489,8.0,0,100.0,27,27,-1.5,1.55,0,0,0.0,100.0,27,2,0.0,27,17.9,0,0.41,10,,,,,67.9,71.4,73.4,,70.9,,,,,,,0,0,27,70.4,0.0,98.3,0.0,0,0,0,0,0,0,0.0,205,7.6,1.16
Jake Luton,17287,QB,OREGON ST,4,-4.17,0,149,265,69.6,115,123,10.9,2.85,1,4,3.1,60.2,74,46,7.5,137,91.9,6,-0.15,43,,,,,58.5,74.9,82.3,,74.4,,,59.7,,,,0,4,141,45.3,15.2,76.9,5.1,7,7,0,7,4,6,4.3,809,6.6,72.2,108,116,9.3,2.82,1,4,3.4,62.1,72,41,7.7,129,86.6,6,-0.18,37,,,,,57.7,76.1,82.1,,75.7,,,59.7,,,,0,3,132,43.4,14.6,76.3,4.7,6,7,0,7,3,5,3.8,687,5.9,66.7,18,19,12.0,2.47,0,0,0.0,57.9,11,6,8.3,20,13.4,1,-0.23,7,,,,,67.2,66.0,72.7,,65.6,,,,,,,0,1,22,45.0,16.7,82.6,5.0,1,0,0,1,1,1,4.5,167,8.8,0,90.9,11,12,-2.6,1.94,0,0,0.0,75.0,9,1,10.0,12,8.1,1,-0.58,1,,,,,66.0,71.7,71.0,,71.3,,,,,,,0,0,13,25.0,0.0,80.2,0.0,0,0,0,1,0,0,0.0,45,3.8,2.87
Ryan Metz,48058,QB,UTEP,7,-13.29,0,147,330,58.4,101,114,11.2,2.85,3,2,1.7,43.0,49,48,16.9,130,88.4,10,-0.51,21,,,,,75.3,50.9,61.9,,48.2,,,62.2,,,,1,6,136,30.0,18.8,46.3,6.9,9,7,0,9,3,7,5.1,589,5.2,65.9,91,100,7.7,2.54,3,1,1.0,52.0,52,37,13.3,112,76.2,8,-0.49,15,,,,,75.0,55.7,60.3,,52.3,,,65.6,,,,1,5,117,28.6,24.3,52.8,8.0,9,3,0,5,2,5,4.3,518,5.2,57.7,26,31,14.6,3.27,1,1,3.0,38.7,12,13,20.0,35,23.8,3,-0.5,9,,,,,68.8,48.4,74.5,,50.2,,,53.8,,,,0,1,37,28.6,0.0,48.3,0.0,0,4,0,4,1,2,5.4,124,4.0,0,100.0,16,17,-3.6,1.71,1,0,0.0,88.2,15,2,6.3,17,11.6,1,-0.31,3,,,,,66.8,68.3,72.0,,67.9,,,,,,,0,0,18,17.6,0.0,79.7,0.0,0,0,0,0,0,0,0.0,53,3.1,-1.18
Quinten Dormady,35426,QB,TENNESSEE,5,12.23,0,141,307,61.0,118,123,10.3,2.52,1,4,3.1,52.8,65,36,9.7,127,90.1,7,-0.15,37,,,,,59.4,47.9,83.0,,48.4,,,48.7,,,,0,6,135,40.2,8.3,69.4,2.4,3,0,0,4,6,10,7.4,806,6.6,61.9,105,111,8.7,2.47,3,1,0.8,53.2,59,33,9.2,113,80.1,6,-0.21,32,,,,,58.0,38.2,82.7,,38.2,,,48.7,,,,0,6,121,39.8,6.1,60.6,1.8,2,0,0,3,4,10,8.3,660,5.9,75.0,24,26,10.7,2.6,0,3,11.1,65.4,17,5,5.6,28,19.9,1,0.33,10,,,,,68.1,89.9,73.6,,88.9,,,,,,,0,0,29,50.0,20.0,124.7,3.6,1,0,0,2,2,0,0.0,265,10.2,0,100.0,11,14,-4.4,2.25,2,0,0.0,78.6,11,2,0.0,14,9.9,0,0.33,5,,,,,66.4,62.5,71.4,,62.2,,,,,,,0,0,15,57.1,0.0,102.1,0.0,0,0,0,1,0,0,0.0,119,8.5,4.24
Kyle Bolin,46414,QB,RUTGERS,6,-4.78,0,139,278,63.8,105,121,9.7,2.63,4,4,3.1,49.6,60,40,10.4,125,89.9,7,-0.28,29,,,,66.7,74.6,50.0,83.1,,48.3,57.4,,55.2,,,,2,6,131,34.4,5.0,51.1,1.6,2,2,2,8,3,6,4.6,582,4.8,69.3,101,115,7.1,2.52,3,3,2.5,54.8,63,30,10.0,119,85.6,7,-0.26,29,,,,,74.5,57.3,83.0,,56.0,,,55.2,,,,2,6,125,36.1,6.7,50.9,1.7,2,2,2,7,2,4,3.2,527,4.6,61.1,18,20,14.2,2.79,1,1,5.0,50.0,10,10,9.1,20,14.4,1,0.13,6,,,,66.7,67.4,35.4,72.5,,35.0,57.4,,,,,,0,0,20,35.0,0.0,98.5,0.0,0,0,0,1,1,2,10.0,183,9.2,0,100.0,14,14,-3.2,1.91,0,0,0.0,92.9,13,0,7.1,14,10.1,1,0.47,6,,,,,66.2,68.9,71.2,,68.5,,,,,,,0,0,14,50.0,,104.8,0.0,0,0,0,0,0,0,0.0,128,9.1,4.57
Arion Worthman,25439,QB,AIR FORCE,10,-15.85,0,139,101,58.6,99,105,14.6,3.3,1,7,6.3,49.5,52,79,10.3,134,96.4,6,0.0,45,,,,66.7,29.5,55.4,88.4,,55.5,89.8,,53.6,,,,4,4,141,38.1,21.5,102.7,12.7,17,12,0,1,10,10,7.1,1095,10.4,63.8,58,60,13.2,2.98,0,3,4.7,56.7,34,44,8.1,77,55.4,3,0.02,28,,,,,27.7,55.3,87.8,,57.6,60.0,,53.7,,,,1,4,82,44.2,22.7,98.8,13.0,10,6,0,1,6,7,8.5,632,10.5,51.1,45,49,14.7,3.54,1,4,7.8,40.8,20,36,13.0,62,44.6,3,-0.08,17,,,,66.7,70.5,57.4,76.7,,53.9,90.3,,57.7,,,,3,0,64,30.6,19.4,103.1,11.3,7,6,0,0,4,3,4.7,468,9.6,0,50.0,4,4,-4.3,1.22,0,0,0.0,50.0,2,1,0.0,5,3.6,0,-0.55,0,,,,,63.8,55.7,68.1,,55.6,,,,,,,0,0,5,40.0,0.0,56.3,0.0,0,0,0,0,0,0,0.0,5,1.3,-0.98
Giovanni Rescigno,27050,QB,RUTGERS,8,-4.62,0,137,278,58.5,82,92,9.5,3.32,4,5,5.3,43.5,40,62,16.7,127,92.7,8,-0.38,21,,,,,49.4,55.5,67.5,,58.1,,,52.7,,,,1,1,131,26.0,21.0,62.3,10.2,13,22,1,4,2,7,5.3,469,5.1,61.1,72,79,7.0,3.13,2,3,3.7,48.1,38,52,13.6,104,75.9,6,-0.33,17,,,,,46.3,55.5,66.2,,54.0,,,57.4,,,,1,1,108,26.0,23.1,64.7,11.5,12,13,1,3,2,5,4.6,367,4.6,68.4,19,23,13.0,3.56,2,2,8.7,43.5,10,12,23.1,33,24.1,3,-0.35,7,,,,,68.5,58.9,74.2,,69.9,,,45.9,,,,0,0,34,30.3,8.3,66.4,3.0,1,9,0,2,0,2,5.9,155,6.7,0,100.0,9,10,-3.4,2.1,0,0,0.0,80.0,8,2,11.1,10,7.3,1,0.21,3,,,,,65.6,61.7,70.4,,61.5,,,,,,,0,0,11,40.0,0.0,88.8,0.0,0,0,0,1,0,0,0.0,53,5.3,2.09
Kilton Anderson,27546,QB,COAST CAR,6,11.56,0,133,141,58.0,88,101,13.8,2.8,2,10,9.4,44.6,45,68,11.8,124,93.2,6,-0.16,38,,,,,41.8,66.1,83.1,,69.7,,,53.7,,,,6,3,129,37.9,20.6,80.3,11.3,14,9,0,5,7,5,3.9,737,7.3,55.9,68,79,12.3,2.69,1,7,8.4,41.8,33,55,13.2,96,72.2,5,-0.16,27,,,,,47.2,61.9,82.6,,66.3,,,52.4,,,,6,2,100,34.4,14.5,67.5,8.3,8,8,0,4,4,4,4.0,460,5.8,66.7,27,30,13.8,2.81,2,3,9.7,53.3,16,15,11.1,37,27.8,2,-0.25,12,,,,,41.9,73.4,74.6,,71.1,,,64.1,,,,0,1,38,43.2,40.0,106.0,16.2,6,1,0,1,3,1,2.6,288,9.6,0,71.4,7,8,-1.1,1.67,1,0,0.0,50.0,4,2,20.0,9,6.8,1,-0.52,1,,,,,65.1,57.9,69.8,,57.7,,,,,,,0,0,9,22.2,0.0,56.3,0.0,0,0,0,0,0,0,0.0,11,1.4,3.78
Brandon Dawkins,27142,QB,ARIZONA,6,2.5,0,133,109,66.3,92,100,9.3,2.68,1,5,4.5,59.0,59,47,3.3,118,88.7,2,0.01,37,,,,,56.6,57.4,64.0,,53.5,,,62.0,,,,2,4,128,47.5,10.6,79.2,4.2,5,13,0,5,5,8,6.3,671,6.7,66.7,69,75,8.0,2.71,0,4,4.9,60.0,45,36,2.2,92,69.2,1,-0.11,25,,,,,53.8,58.1,61.8,,53.5,,,62.0,,,,1,4,98,43.5,11.1,63.2,4.3,4,13,0,5,2,6,6.1,440,5.9,76.3,38,40,7.0,2.24,1,1,2.3,62.5,25,14,13.8,41,30.8,4,0.1,13,,,,,69.4,60.9,75.2,,60.5,,,,,,,1,0,45,46.3,7.1,109.2,2.4,1,0,0,0,3,2,4.4,288,7.2,0,93.3,15,15,-2.6,1.64,0,0,0.0,73.3,11,3,21.4,15,11.3,3,-0.46,1,,,,,66.4,69.2,71.4,,68.9,,,,,,,0,0,15,20.0,0.0,79.0,0.0,0,0,0,0,0,0,0.0,57,3.8,1.33
Troy Williams,46431,QB,UTAH,6,8.66,0,130,328,62.2,82,95,13.7,3.1,5,5,4.7,49.5,47,53,7.8,115,88.5,4,-0.09,29,,,,66.7,64.0,57.2,63.8,,53.6,91.0,,59.8,,,,1,4,128,38.3,17.0,63.1,7.8,9,11,0,7,2,7,5.5,691,7.3,65.2,69,77,10.9,2.9,4,3,3.6,51.9,40,37,11.1,90,69.2,5,-0.12,24,,,,,61.5,52.3,61.0,,48.6,,,60.8,,,,0,4,97,35.6,13.5,57.0,5.6,5,8,0,4,1,7,7.2,534,6.9,71.4,28,33,11.8,3.06,1,2,5.0,60.6,20,19,0.0,40,30.8,0,0.02,9,,,,66.7,69.7,72.5,75.7,,69.5,91.0,,56.6,,,,1,0,48,45.0,21.1,97.8,10.0,4,3,0,3,1,0,0.0,278,8.4,0,93.3,15,15,-2.5,1.77,0,0,0.0,86.7,13,3,7.1,15,11.5,1,0.03,4,,,,,66.7,69.7,71.8,,69.3,,,,,,,0,0,17,40.0,0.0,100.3,0.0,0,0,0,0,0,0,0.0,121,8.1,1.48
Tevaka Tuioti,40663,QB,NEW MEXICO,8,0.25,0,129,241,54.4,103,105,13.1,2.56,1,4,3.4,42.9,45,50,19.6,116,89.9,11,-0.26,27,,,,,37.1,44.0,60.0,,47.9,60.0,,46.4,,,,1,6,128,31.9,4.0,51.6,1.7,2,9,0,0,4,8,6.3,628,6.0,59.0,83,85,10.6,2.39,1,3,3.2,48.2,41,39,16.3,96,74.4,8,-0.1,21,,,,,32.6,40.9,57.8,,44.6,,,46.4,,,,1,3,107,35.4,5.1,66.4,2.1,2,9,0,0,4,7,6.5,472,5.6,57.6,33,33,13.2,2.58,0,1,2.9,48.5,16,12,15.8,33,25.6,3,-0.53,9,,,,,68.5,63.8,74.3,,63.5,60.0,,,,,,0,3,34,33.3,0.0,33.6,0.0,0,0,0,0,0,1,2.9,230,7.0,0,92.3,13,13,-2.8,1.32,0,0,0.0,92.3,12,1,0.0,13,10.1,0,0.25,3,,,,,66.0,64.8,71.0,,64.4,,,,,,,0,0,13,61.5,0.0,90.4,0.0,0,0,0,0,0,0,0.0,74,5.7,1.42
Montell Cozart,46563,QB,BOISE ST,14,-5.03,0,127,120,69.1,68,79,11.9,3.12,1,7,8.3,54.4,43,35,8.5,107,84.3,4,0.1,32,,,,70.7,81.6,76.0,66.4,,71.8,63.3,,70.6,,,,0,1,113,42.1,28.6,115.6,9.3,10,17,0,10,10,1,0.9,642,8.1,77.8,63,70,7.7,2.85,1,5,6.8,64.3,45,23,8.2,92,72.4,4,0.02,27,,,,70.7,81.7,81.3,65.3,,79.0,72.5,,70.9,,,,0,0,97,40.2,34.8,111.3,8.7,8,13,0,6,5,0,0.0,535,7.6,69.6,23,27,11.7,3.03,0,2,7.1,59.3,16,12,0.0,35,27.6,0,0.24,14,,,,66.7,68.9,62.6,75.5,,58.4,69.5,,61.7,,,,0,1,36,57.1,16.7,109.4,5.7,2,6,0,4,5,1,2.8,219,8.1,0,100.0,18,18,-3.1,1.7,0,0,0.0,100.0,18,0,0.0,20,15.7,0,-0.02,9,,,,66.7,67.4,84.2,73.8,,76.1,82.2,,61.6,,,,0,0,20,60.0,,92.6,0.0,0,2,0,0,0,0,0.0,112,6.2,0.47
Lamar Jordan,29577,QB,NEW MEXICO,11,33.43,0,126,241,48.8,80,83,14.9,2.86,1,3,3.4,45.8,38,54,2.6,114,90.5,1,-0.22,27,,,,,30.2,45.8,85.5,,35.0,,,59.2,,,,1,5,120,31.6,22.2,55.9,10.5,12,19,0,1,3,12,10.0,572,6.9,40.0,55,57,13.5,2.62,1,1,1.6,36.8,21,38,4.5,77,61.1,1,-0.65,11,,,,,27.5,30.7,85.0,,25.5,,,55.6,,,,0,6,81,18.2,23.7,29.5,11.7,9,11,0,1,3,11,13.6,256,4.5,72.2,36,37,11.3,2.98,0,2,5.1,70.3,26,19,0.0,49,38.9,0,0.3,17,,,,,69.7,77.5,75.7,,73.7,,,69.9,,,,1,0,51,51.0,15.8,100.6,6.1,3,9,0,0,0,2,3.9,355,9.6,0,81.8,11,11,-3.5,1.79,0,0,0.0,81.8,9,3,0.0,12,9.5,0,-0.88,1,,,,,65.8,29.7,70.7,,30.0,,,57.3,,,,0,1,12,25.0,0.0,43.6,0.0,0,1,0,0,0,1,8.3,39,3.5,5.1
Billy Bahl,46531,QB,MIAMI OH,4,20.55,0,125,221,59.4,101,107,14.6,2.45,2,2,1.8,50.5,54,30,10.0,112,89.6,6,0.01,36,,,,,73.9,63.9,82.1,,62.6,,,60.2,,,,0,4,117,45.5,13.3,74.0,3.6,4,1,1,3,5,4,3.4,766,7.2,61.0,82,89,13.0,2.36,1,2,2.2,47.2,42,27,16.0,93,74.4,8,-0.09,25,,,,,73.4,62.9,81.6,,61.5,,,60.2,,,,0,3,96,38.7,11.1,58.9,3.2,3,1,1,5,1,4,4.2,593,6.7,70.0,30,31,12.7,2.45,1,0,0.0,67.7,21,4,0.0,32,25.6,0,0.27,14,,,,,68.5,65.8,74.2,,65.3,,,,,,,0,1,34,65.6,25.0,116.3,3.1,1,0,0,0,4,0,0.0,235,7.6,0,100.0,11,13,-2.5,1.74,0,0,0.0,69.2,9,1,18.2,13,10.4,2,-0.06,3,,,,,66.0,65.1,71.0,,64.8,,,,,,,0,0,13,46.2,0.0,79.6,0.0,0,0,0,2,0,0,0.0,62,4.8,0.92
Brandon Peters,40416,QB,MICHIGAN,6,11.54,0,123,222,60.2,93,100,10.5,2.98,3,1,1.0,51.0,51,46,8.9,115,93.5,5,-0.26,32,,,,,53.3,49.4,83.1,,54.1,,,32.8,,,,1,2,121,36.5,17.4,71.8,7.0,8,7,0,3,3,4,3.3,613,6.1,61.3,75,82,10.4,2.87,3,1,1.2,50.0,41,36,10.9,94,76.4,5,-0.23,27,,,,,49.9,52.0,82.7,,57.2,,,32.5,,,,1,2,99,35.1,16.7,72.5,6.4,6,6,0,3,3,4,4.0,526,6.4,61.5,26,26,6.5,3.06,0,0,0.0,61.5,16,10,0.0,29,23.6,0,-0.22,9,,,,,68.2,49.4,73.7,,50.3,,,57.8,,,,0,0,30,41.4,20.0,89.6,6.9,2,1,0,0,1,0,0.0,146,5.6,0,75.0,8,8,-3.6,2.03,0,0,0.0,75.0,6,0,0.0,8,6.5,0,0.18,4,,,,,64.9,61.9,69.5,,61.6,,,,,,,0,0,8,37.5,,134.9,0.0,0,0,0,0,1,0,0.0,59,7.4,-0.79
